transaction_id,date,pharmacy_id,pharmacy_name,area,drug_name,category,quantity,unit_price_inr,total_inr,otc_or_rx
TXN004920,2025-11-18,PH011,Kurla MedPlus,Kurla,Amlodipine 5mg,Cardiovascular,5,26.32,131.6,Rx
TXN004921,2025-11-18,PH010,Vile Parle Generic Aid,Vile Parle,Pantoprazole 40mg,Gastrointestinal,3,23.38,70.14,Rx
TXN004922,2025-11-18,PH006,Borivali Apollo Pharmacy,Borivali,Pantoprazole 40mg,Gastrointestinal,5,24.33,121.65,Rx
TXN004923,2025-11-18,PH001,Andheri MedPlus,Andheri,Salbutamol Syrup,Respiratory,2,60.07,120.14,OTC
TXN004924,2025-11-18,PH009,Malad City Chemist,Malad,Albuterol Inhaler,Respiratory,3,225.74,677.22,Rx
TXN004925,2025-11-18,PH004,Powai MedPlus,Powai,Glimepiride 2mg,Antidiabetic,2,34.96,69.92,Rx
TXN004926,2025-11-18,PH003,Dadar MedPlus,Dadar,Glimepiride 2mg,Antidiabetic,5,33.38,166.9,Rx
TXN004927,2025-11-18,PH002,Bandra Apollo Pharmacy,Bandra,Diclofenac 50mg,Analgesic,1,23.92,23.92,Rx
TXN004928,2025-11-18,PH004,Powai MedPlus,Powai,Diclofenac 50mg,Analgesic,4,22.73,90.92,Rx
TXN004929,2025-11-18,PH003,Dadar MedPlus,Dadar,Multivitamin Tablets,Supplement,2,96.84,193.68,OTC
TXN004930,2025-11-18,PH012,Worli Generic Aid,Worli,Glimepiride 2mg,Antidiabetic,3,33.3,99.9,Rx
TXN004931,2025-11-18,PH006,Borivali Apollo Pharmacy,Borivali,Salbutamol Syrup,Respiratory,1,53.15,53.15,OTC
TXN004932,2025-11-19,PH010,Vile Parle Generic Aid,Vile Parle,Cetirizine 10mg,Antihistamine,5,14.72,73.6,OTC
TXN004933,2025-11-19,PH006,Borivali Apollo Pharmacy,Borivali,Gabapentin 300mg,Neurological,3,128.99,386.97,Rx
TXN004934,2025-11-19,PH011,Kurla MedPlus,Kurla,Gabapentin 300mg,Neurological,4,126.7,506.8,Rx
TXN004935,2025-11-19,PH006,Borivali Apollo Pharmacy,Borivali,Losartan 50mg,Cardiovascular,1,34.28,34.28,Rx
TXN004936,2025-11-19,PH007,Thane City Chemist,Thane,Doxycycline 100mg,Antibiotic,1,29.4,29.4,Rx
TXN004937,2025-11-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Salbutamol Syrup,Respiratory,4,58.15,232.6,OTC
TXN004938,2025-11-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Azithromycin 500mg,Antibiotic,3,92.37,277.11,Rx
TXN004939,2025-11-19,PH003,Dadar MedPlus,Dadar,Glimepiride 2mg,Antidiabetic,4,35.62,142.48,Rx
TXN004940,2025-11-19,PH009,Malad City Chemist,Malad,Vitamin C 500mg,Supplement,2,25.62,51.24,OTC
TXN004941,2025-11-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Gabapentin 300mg,Neurological,2,128.73,257.46,Rx
TXN004942,2025-11-19,PH002,Bandra Apollo Pharmacy,Bandra,Glimepiride 2mg,Antidiabetic,1,34.6,34.6,Rx
TXN004943,2025-11-19,PH007,Thane City Chemist,Thane,Insulin Glargine,Antidiabetic,2,459.95,919.9,Rx
TXN004944,2025-11-19,PH011,Kurla MedPlus,Kurla,Paracetamol 500mg,Analgesic,5,11.43,57.15,OTC
TXN004945,2025-11-19,PH003,Dadar MedPlus,Dadar,Ranitidine 150mg,Gastrointestinal,3,13.87,41.61,OTC
TXN004946,2025-11-19,PH002,Bandra Apollo Pharmacy,Bandra,Ranitidine 150mg,Gastrointestinal,4,14.62,58.48,OTC
TXN004947,2025-11-19,PH007,Thane City Chemist,Thane,Paracetamol 500mg,Analgesic,4,12.79,51.16,OTC
TXN004948,2025-11-19,PH004,Powai MedPlus,Powai,Azithromycin 500mg,Antibiotic,5,87.36,436.8,Rx
TXN004949,2025-11-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Sertraline 50mg,Neurological,5,59.35,296.75,Rx
TXN004950,2025-11-19,PH006,Borivali Apollo Pharmacy,Borivali,Paracetamol 500mg,Analgesic,5,13.14,65.7,OTC
TXN004951,2025-11-19,PH011,Kurla MedPlus,Kurla,Glimepiride 2mg,Antidiabetic,1,36.27,36.27,Rx
TXN004952,2025-11-19,PH004,Powai MedPlus,Powai,Multivitamin Tablets,Supplement,4,96.77,387.08,OTC
TXN004953,2025-11-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Metformin 500mg,Antidiabetic,3,21.24,63.72,Rx
TXN004954,2025-11-19,PH004,Powai MedPlus,Powai,Azithromycin 500mg,Antibiotic,4,84.75,339.0,Rx
TXN004955,2025-11-19,PH012,Worli Generic Aid,Worli,Calamine Lotion,Personal Care,5,69.03,345.15,OTC
TXN004956,2025-11-19,PH003,Dadar MedPlus,Dadar,Montelukast 10mg,Antihistamine,2,158.85,317.7,Rx
TXN004957,2025-11-19,PH001,Andheri MedPlus,Andheri,Ciprofloxacin 500mg,Antibiotic,3,36.2,108.6,Rx
TXN004958,2025-11-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Doxycycline 100mg,Antibiotic,3,31.37,94.11,Rx
TXN004959,2025-11-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Doxycycline 100mg,Antibiotic,4,30.56,122.24,Rx
TXN004960,2025-11-19,PH008,Goregaon Apollo Pharmacy,Goregaon,Losartan 50mg,Cardiovascular,1,34.39,34.39,Rx
TXN004961,2025-11-19,PH010,Vile Parle Generic Aid,Vile Parle,Vitamin C 500mg,Supplement,2,25.06,50.12,OTC
TXN004962,2025-11-19,PH003,Dadar MedPlus,Dadar,Doxycycline 100mg,Antibiotic,5,32.69,163.45,Rx
TXN004963,2025-11-19,PH002,Bandra Apollo Pharmacy,Bandra,Paracetamol 500mg,Analgesic,4,12.02,48.08,OTC
TXN004964,2025-11-19,PH011,Kurla MedPlus,Kurla,Sertraline 50mg,Neurological,4,60.07,240.28,Rx
TXN004965,2025-11-19,PH009,Malad City Chemist,Malad,Atorvastatin 10mg,Cardiovascular,2,42.61,85.22,Rx
TXN004966,2025-11-19,PH002,Bandra Apollo Pharmacy,Bandra,Vitamin D3 60K,Supplement,4,35.13,140.52,OTC
TXN004967,2025-11-19,PH005,Chembur MedPlus,Chembur,ORS Sachets,Electrolyte,3,7.89,23.67,OTC
TXN004968,2025-11-19,PH002,Bandra Apollo Pharmacy,Bandra,Levothyroxine 50mcg,Hormonal,1,26.89,26.89,Rx
TXN004969,2025-11-19,PH011,Kurla MedPlus,Kurla,Omeprazole 20mg,Gastrointestinal,1,18.65,18.65,OTC
TXN004970,2025-11-20,PH008,Goregaon Apollo Pharmacy,Goregaon,Atorvastatin 10mg,Cardiovascular,4,41.94,167.76,Rx
TXN004971,2025-11-20,PH001,Andheri MedPlus,Andheri,Montelukast 10mg,Antihistamine,2,150.5,301.0,Rx
TXN004972,2025-11-20,PH012,Worli Generic Aid,Worli,Salbutamol Syrup,Respiratory,5,60.38,301.9,OTC
TXN004973,2025-11-20,PH007,Thane City Chemist,Thane,Levothyroxine 50mcg,Hormonal,3,28.6,85.8,Rx
TXN004974,2025-11-20,PH011,Kurla MedPlus,Kurla,Gabapentin 300mg,Neurological,1,131.11,131.11,Rx
TXN004975,2025-11-20,PH002,Bandra Apollo Pharmacy,Bandra,Diclofenac 50mg,Analgesic,1,21.51,21.51,Rx
TXN004976,2025-11-20,PH005,Chembur MedPlus,Chembur,Salbutamol Syrup,Respiratory,3,56.65,169.95,OTC
TXN004977,2025-11-20,PH002,Bandra Apollo Pharmacy,Bandra,Albuterol Inhaler,Respiratory,2,226.74,453.48,Rx
TXN004978,2025-11-20,PH007,Thane City Chemist,Thane,Sertraline 50mg,Neurological,4,60.59,242.36,Rx
TXN004979,2025-11-20,PH004,Powai MedPlus,Powai,Vitamin D3 60K,Supplement,3,30.91,92.73,OTC
TXN004980,2025-11-20,PH005,Chembur MedPlus,Chembur,Diclofenac 50mg,Analgesic,5,22.2,111.0,Rx
TXN004981,2025-11-20,PH012,Worli Generic Aid,Worli,Aspirin 75mg,Analgesic,2,10.15,20.3,OTC
TXN004982,2025-11-20,PH012,Worli Generic Aid,Worli,Atorvastatin 10mg,Cardiovascular,1,41.25,41.25,Rx
TXN004983,2025-11-20,PH005,Chembur MedPlus,Chembur,Loratadine 10mg,Antihistamine,4,29.37,117.48,OTC
TXN004984,2025-11-20,PH008,Goregaon Apollo Pharmacy,Goregaon,Loratadine 10mg,Antihistamine,5,27.49,137.45,OTC
TXN004985,2025-11-20,PH012,Worli Generic Aid,Worli,Cetirizine 10mg,Antihistamine,1,14.3,14.3,OTC
TXN004986,2025-11-20,PH010,Vile Parle Generic Aid,Vile Parle,Ibuprofen 400mg,Analgesic,1,19.16,19.16,OTC
TXN004987,2025-11-20,PH003,Dadar MedPlus,Dadar,Losartan 50mg,Cardiovascular,2,30.58,61.16,Rx
TXN004988,2025-11-20,PH004,Powai MedPlus,Powai,ORS Sachets,Electrolyte,1,8.22,8.22,OTC
TXN004989,2025-11-20,PH006,Borivali Apollo Pharmacy,Borivali,Levothyroxine 50mcg,Hormonal,4,30.49,121.96,Rx
TXN004990,2025-11-20,PH012,Worli Generic Aid,Worli,Azithromycin 500mg,Antibiotic,1,84.92,84.92,Rx
TXN004991,2025-11-20,PH005,Chembur MedPlus,Chembur,Atorvastatin 10mg,Cardiovascular,3,43.58,130.74,Rx
TXN004992,2025-11-20,PH011,Kurla MedPlus,Kurla,Montelukast 10mg,Antihistamine,1,147.0,147.0,Rx
TXN004993,2025-11-20,PH012,Worli Generic Aid,Worli,Amoxicillin 500mg,Antibiotic,4,45.9,183.6,Rx
TXN004994,2025-11-20,PH005,Chembur MedPlus,Chembur,Multivitamin Tablets,Supplement,1,98.23,98.23,OTC
TXN004995,2025-11-20,PH011,Kurla MedPlus,Kurla,Doxycycline 100mg,Antibiotic,2,29.87,59.74,Rx
TXN004996,2025-11-20,PH004,Powai MedPlus,Powai,Pantoprazole 40mg,Gastrointestinal,2,24.94,49.88,Rx
TXN004997,2025-11-20,PH010,Vile Parle Generic Aid,Vile Parle,Paracetamol 500mg,Analgesic,2,12.36,24.72,OTC
TXN004998,2025-11-20,PH012,Worli Generic Aid,Worli,Losartan 50mg,Cardiovascular,4,33.57,134.28,Rx
TXN004999,2025-11-20,PH009,Malad City Chemist,Malad,Glimepiride 2mg,Antidiabetic,2,34.57,69.14,Rx
TXN005000,2025-11-20,PH003,Dadar MedPlus,Dadar,Metformin 500mg,Antidiabetic,3,19.88,59.64,Rx
TXN005001,2025-11-20,PH010,Vile Parle Generic Aid,Vile Parle,Multivitamin Tablets,Supplement,5,100.18,500.9,OTC
TXN005002,2025-11-20,PH009,Malad City Chemist,Malad,Metformin 500mg,Antidiabetic,4,19.07,76.28,Rx
TXN005003,2025-11-20,PH008,Goregaon Apollo Pharmacy,Goregaon,Gabapentin 300mg,Neurological,2,131.61,263.22,Rx
TXN005004,2025-11-20,PH009,Malad City Chemist,Malad,Atorvastatin 10mg,Cardiovascular,4,41.89,167.56,Rx
TXN005005,2025-11-20,PH007,Thane City Chemist,Thane,Paracetamol 500mg,Analgesic,5,12.75,63.75,OTC
TXN005006,2025-11-20,PH002,Bandra Apollo Pharmacy,Bandra,Loratadine 10mg,Antihistamine,3,30.72,92.16,OTC
TXN005007,2025-11-20,PH004,Powai MedPlus,Powai,Doxycycline 100mg,Antibiotic,3,30.64,91.92,Rx
TXN005008,2025-11-20,PH010,Vile Parle Generic Aid,Vile Parle,Salbutamol Syrup,Respiratory,4,55.53,222.12,OTC
TXN005009,2025-11-20,PH002,Bandra Apollo Pharmacy,Bandra,Gabapentin 300mg,Neurological,1,137.44,137.44,Rx
TXN005010,2025-11-20,PH008,Goregaon Apollo Pharmacy,Goregaon,Amlodipine 5mg,Cardiovascular,4,24.36,97.44,Rx
TXN005011,2025-11-20,PH011,Kurla MedPlus,Kurla,Calamine Lotion,Personal Care,2,70.69,141.38,OTC
TXN005012,2025-11-20,PH012,Worli Generic Aid,Worli,Multivitamin Tablets,Supplement,4,90.46,361.84,OTC
TXN005013,2025-11-20,PH009,Malad City Chemist,Malad,ORS Sachets,Electrolyte,1,8.55,8.55,OTC
TXN005014,2025-11-20,PH004,Powai MedPlus,Powai,Metformin 500mg,Antidiabetic,1,21.19,21.19,Rx
TXN005015,2025-11-20,PH007,Thane City Chemist,Thane,Gabapentin 300mg,Neurological,3,139.92,419.76,Rx
TXN005016,2025-11-21,PH006,Borivali Apollo Pharmacy,Borivali,Losartan 50mg,Cardiovascular,4,34.19,136.76,Rx
TXN005017,2025-11-21,PH009,Malad City Chemist,Malad,Omeprazole 20mg,Gastrointestinal,5,19.39,96.95,OTC
TXN005018,2025-11-21,PH009,Malad City Chemist,Malad,Multivitamin Tablets,Supplement,3,90.35,271.05,OTC
TXN005019,2025-11-21,PH001,Andheri MedPlus,Andheri,Amlodipine 5mg,Cardiovascular,4,26.17,104.68,Rx
TXN005020,2025-11-21,PH004,Powai MedPlus,Powai,Doxycycline 100mg,Antibiotic,2,28.75,57.5,Rx
TXN005021,2025-11-21,PH012,Worli Generic Aid,Worli,Azithromycin 500mg,Antibiotic,5,81.75,408.75,Rx
TXN005022,2025-11-21,PH011,Kurla MedPlus,Kurla,Multivitamin Tablets,Supplement,5,92.45,462.25,OTC
TXN005023,2025-11-21,PH012,Worli Generic Aid,Worli,Levothyroxine 50mcg,Hormonal,5,30.17,150.85,Rx
TXN005024,2025-11-21,PH001,Andheri MedPlus,Andheri,Ranitidine 150mg,Gastrointestinal,1,14.48,14.48,OTC
TXN005025,2025-11-21,PH005,Chembur MedPlus,Chembur,Aspirin 75mg,Analgesic,4,10.97,43.88,OTC
TXN005026,2025-11-21,PH012,Worli Generic Aid,Worli,Vitamin C 500mg,Supplement,1,26.16,26.16,OTC
TXN005027,2025-11-21,PH003,Dadar MedPlus,Dadar,Losartan 50mg,Cardiovascular,5,31.35,156.75,Rx
TXN005028,2025-11-21,PH004,Powai MedPlus,Powai,Doxycycline 100mg,Antibiotic,5,29.8,149.0,Rx
TXN005029,2025-11-21,PH010,Vile Parle Generic Aid,Vile Parle,Atorvastatin 10mg,Cardiovascular,3,39.72,119.16,Rx
TXN005030,2025-11-21,PH009,Malad City Chemist,Malad,ORS Sachets,Electrolyte,2,8.45,16.9,OTC
TXN005031,2025-11-21,PH006,Borivali Apollo Pharmacy,Borivali,Vitamin D3 60K,Supplement,2,31.66,63.32,OTC
TXN005032,2025-11-21,PH004,Powai MedPlus,Powai,Atorvastatin 10mg,Cardiovascular,1,40.51,40.51,Rx
TXN005033,2025-11-21,PH002,Bandra Apollo Pharmacy,Bandra,Atorvastatin 10mg,Cardiovascular,3,42.32,126.96,Rx
TXN005034,2025-11-21,PH009,Malad City Chemist,Malad,Pantoprazole 40mg,Gastrointestinal,2,24.87,49.74,Rx
TXN005035,2025-11-21,PH008,Goregaon Apollo Pharmacy,Goregaon,Montelukast 10mg,Antihistamine,2,155.16,310.32,Rx
TXN005036,2025-11-21,PH010,Vile Parle Generic Aid,Vile Parle,Insulin Glargine,Antidiabetic,5,442.16,2210.8,Rx
TXN005037,2025-11-21,PH002,Bandra Apollo Pharmacy,Bandra,Albuterol Inhaler,Respiratory,3,231.22,693.66,Rx
TXN005038,2025-11-21,PH011,Kurla MedPlus,Kurla,Ciprofloxacin 500mg,Antibiotic,2,37.69,75.38,Rx
TXN005039,2025-11-21,PH011,Kurla MedPlus,Kurla,Ranitidine 150mg,Gastrointestinal,5,13.72,68.6,OTC
TXN005040,2025-11-21,PH001,Andheri MedPlus,Andheri,Cetirizine 10mg,Antihistamine,2,16.05,32.1,OTC
TXN005041,2025-11-21,PH010,Vile Parle Generic Aid,Vile Parle,Cetirizine 10mg,Antihistamine,2,15.89,31.78,OTC
TXN005042,2025-11-21,PH003,Dadar MedPlus,Dadar,Loratadine 10mg,Antihistamine,5,29.61,148.05,OTC
TXN005043,2025-11-21,PH009,Malad City Chemist,Malad,Montelukast 10mg,Antihistamine,1,147.46,147.46,Rx
TXN005044,2025-11-21,PH005,Chembur MedPlus,Chembur,Cetirizine 10mg,Antihistamine,1,14.34,14.34,OTC
TXN005045,2025-11-21,PH004,Powai MedPlus,Powai,Loratadine 10mg,Antihistamine,4,28.34,113.36,OTC
TXN005046,2025-11-21,PH009,Malad City Chemist,Malad,Losartan 50mg,Cardiovascular,3,32.37,97.11,Rx
TXN005047,2025-11-21,PH008,Goregaon Apollo Pharmacy,Goregaon,Diclofenac 50mg,Analgesic,2,23.93,47.86,Rx
TXN005048,2025-11-21,PH003,Dadar MedPlus,Dadar,Atorvastatin 10mg,Cardiovascular,3,43.07,129.21,Rx
TXN005049,2025-11-22,PH009,Malad City Chemist,Malad,Atorvastatin 10mg,Cardiovascular,3,40.83,122.49,Rx
TXN005050,2025-11-22,PH003,Dadar MedPlus,Dadar,Aspirin 75mg,Analgesic,2,10.91,21.82,OTC
TXN005051,2025-11-22,PH011,Kurla MedPlus,Kurla,Montelukast 10mg,Antihistamine,4,147.27,589.08,Rx
TXN005052,2025-11-22,PH008,Goregaon Apollo Pharmacy,Goregaon,Loratadine 10mg,Antihistamine,3,30.41,91.23,OTC
TXN005053,2025-11-22,PH009,Malad City Chemist,Malad,Vitamin C 500mg,Supplement,5,27.01,135.05,OTC
TXN005054,2025-11-22,PH002,Bandra Apollo Pharmacy,Bandra,Salbutamol Syrup,Respiratory,1,57.32,57.32,OTC
TXN005055,2025-11-22,PH005,Chembur MedPlus,Chembur,Losartan 50mg,Cardiovascular,2,31.52,63.04,Rx
TXN005056,2025-11-22,PH009,Malad City Chemist,Malad,Atorvastatin 10mg,Cardiovascular,4,41.88,167.52,Rx
TXN005057,2025-11-22,PH005,Chembur MedPlus,Chembur,Calamine Lotion,Personal Care,1,69.89,69.89,OTC
TXN005058,2025-11-22,PH010,Vile Parle Generic Aid,Vile Parle,Sertraline 50mg,Neurological,4,64.41,257.64,Rx
TXN005059,2025-11-22,PH003,Dadar MedPlus,Dadar,Ciprofloxacin 500mg,Antibiotic,1,41.7,41.7,Rx
TXN005060,2025-11-22,PH003,Dadar MedPlus,Dadar,Multivitamin Tablets,Supplement,2,90.29,180.58,OTC
TXN005061,2025-11-22,PH011,Kurla MedPlus,Kurla,Azithromycin 500mg,Antibiotic,2,86.78,173.56,Rx
TXN005062,2025-11-22,PH009,Malad City Chemist,Malad,Atorvastatin 10mg,Cardiovascular,5,38.5,192.5,Rx
TXN005063,2025-11-22,PH007,Thane City Chemist,Thane,Salbutamol Syrup,Respiratory,5,57.84,289.2,OTC
TXN005064,2025-11-22,PH004,Powai MedPlus,Powai,Calamine Lotion,Personal Care,4,62.28,249.12,OTC
TXN005065,2025-11-22,PH005,Chembur MedPlus,Chembur,Metformin 500mg,Antidiabetic,4,19.24,76.96,Rx
TXN005066,2025-11-22,PH006,Borivali Apollo Pharmacy,Borivali,Albuterol Inhaler,Respiratory,4,217.37,869.48,Rx
TXN005067,2025-11-22,PH012,Worli Generic Aid,Worli,Loratadine 10mg,Antihistamine,5,27.17,135.85,OTC
TXN005068,2025-11-22,PH007,Thane City Chemist,Thane,Pantoprazole 40mg,Gastrointestinal,2,24.64,49.28,Rx
TXN005069,2025-11-22,PH007,Thane City Chemist,Thane,Paracetamol 500mg,Analgesic,2,12.42,24.84,OTC
TXN005070,2025-11-22,PH007,Thane City Chemist,Thane,Ibuprofen 400mg,Analgesic,2,18.53,37.06,OTC
TXN005071,2025-11-22,PH006,Borivali Apollo Pharmacy,Borivali,Gabapentin 300mg,Neurological,2,129.39,258.78,Rx
TXN005072,2025-11-22,PH008,Goregaon Apollo Pharmacy,Goregaon,Salbutamol Syrup,Respiratory,4,55.9,223.6,OTC
TXN005073,2025-11-22,PH012,Worli Generic Aid,Worli,Ciprofloxacin 500mg,Antibiotic,3,40.33,120.99,Rx
TXN005074,2025-11-22,PH012,Worli Generic Aid,Worli,Cetirizine 10mg,Antihistamine,5,16.05,80.25,OTC
TXN005075,2025-11-22,PH006,Borivali Apollo Pharmacy,Borivali,Paracetamol 500mg,Analgesic,1,11.82,11.82,OTC
TXN005076,2025-11-22,PH007,Thane City Chemist,Thane,Loratadine 10mg,Antihistamine,5,29.9,149.5,OTC
TXN005077,2025-11-22,PH012,Worli Generic Aid,Worli,Ciprofloxacin 500mg,Antibiotic,3,38.86,116.58,Rx
TXN005078,2025-11-22,PH010,Vile Parle Generic Aid,Vile Parle,Losartan 50mg,Cardiovascular,2,30.4,60.8,Rx
TXN005079,2025-11-22,PH005,Chembur MedPlus,Chembur,Diclofenac 50mg,Analgesic,4,22.77,91.08,Rx
TXN005080,2025-11-22,PH003,Dadar MedPlus,Dadar,Loratadine 10mg,Antihistamine,5,29.12,145.6,OTC
TXN005081,2025-11-22,PH012,Worli Generic Aid,Worli,Pantoprazole 40mg,Gastrointestinal,2,25.5,51.0,Rx
TXN005082,2025-11-22,PH001,Andheri MedPlus,Andheri,Salbutamol Syrup,Respiratory,5,55.03,275.15,OTC
TXN005083,2025-11-22,PH012,Worli Generic Aid,Worli,Calamine Lotion,Personal Care,2,71.27,142.54,OTC
TXN005084,2025-11-22,PH004,Powai MedPlus,Powai,Cetirizine 10mg,Antihistamine,2,16.35,32.7,OTC
TXN005085,2025-11-22,PH010,Vile Parle Generic Aid,Vile Parle,Glimepiride 2mg,Antidiabetic,1,35.58,35.58,Rx
TXN005086,2025-11-22,PH001,Andheri MedPlus,Andheri,Gabapentin 300mg,Neurological,4,133.69,534.76,Rx
TXN005087,2025-11-22,PH009,Malad City Chemist,Malad,Metformin 500mg,Antidiabetic,2,21.49,42.98,Rx
TXN005088,2025-11-22,PH005,Chembur MedPlus,Chembur,Diclofenac 50mg,Analgesic,3,22.07,66.21,Rx
TXN005089,2025-11-22,PH012,Worli Generic Aid,Worli,Aspirin 75mg,Analgesic,4,10.5,42.0,OTC
TXN005090,2025-11-22,PH012,Worli Generic Aid,Worli,Insulin Glargine,Antidiabetic,1,486.25,486.25,Rx
TXN005091,2025-11-22,PH003,Dadar MedPlus,Dadar,Pantoprazole 40mg,Gastrointestinal,3,23.97,71.91,Rx
TXN005092,2025-11-22,PH004,Powai MedPlus,Powai,Omeprazole 20mg,Gastrointestinal,1,18.68,18.68,OTC
TXN005093,2025-11-23,PH004,Powai MedPlus,Powai,Loratadine 10mg,Antihistamine,4,30.11,120.44,OTC
TXN005094,2025-11-23,PH011,Kurla MedPlus,Kurla,Cetirizine 10mg,Antihistamine,1,16.38,16.38,OTC
TXN005095,2025-11-23,PH005,Chembur MedPlus,Chembur,Levothyroxine 50mcg,Hormonal,5,27.65,138.25,Rx
TXN005096,2025-11-23,PH002,Bandra Apollo Pharmacy,Bandra,Multivitamin Tablets,Supplement,4,92.81,371.24,OTC
TXN005097,2025-11-23,PH012,Worli Generic Aid,Worli,Albuterol Inhaler,Respiratory,3,224.73,674.19,Rx
TXN005098,2025-11-23,PH006,Borivali Apollo Pharmacy,Borivali,ORS Sachets,Electrolyte,1,8.73,8.73,OTC
TXN005099,2025-11-23,PH012,Worli Generic Aid,Worli,ORS Sachets,Electrolyte,3,8.52,25.56,OTC
TXN005100,2025-11-23,PH006,Borivali Apollo Pharmacy,Borivali,Amlodipine 5mg,Cardiovascular,1,27.07,27.07,Rx
TXN005101,2025-11-23,PH006,Borivali Apollo Pharmacy,Borivali,Loratadine 10mg,Antihistamine,4,29.11,116.44,OTC
TXN005102,2025-11-23,PH012,Worli Generic Aid,Worli,Cetirizine 10mg,Antihistamine,3,14.32,42.96,OTC
TXN005103,2025-11-23,PH012,Worli Generic Aid,Worli,Calamine Lotion,Personal Care,3,65.81,197.43,OTC
TXN005104,2025-11-23,PH002,Bandra Apollo Pharmacy,Bandra,Gabapentin 300mg,Neurological,5,126.43,632.15,Rx
TXN005105,2025-11-23,PH007,Thane City Chemist,Thane,Vitamin D3 60K,Supplement,2,31.25,62.5,OTC
TXN005106,2025-11-23,PH001,Andheri MedPlus,Andheri,Vitamin C 500mg,Supplement,4,23.78,95.12,OTC
TXN005107,2025-11-23,PH009,Malad City Chemist,Malad,Metformin 500mg,Antidiabetic,2,19.1,38.2,Rx
TXN005108,2025-11-23,PH007,Thane City Chemist,Thane,Ibuprofen 400mg,Analgesic,1,17.85,17.85,OTC
TXN005109,2025-11-23,PH006,Borivali Apollo Pharmacy,Borivali,Vitamin D3 60K,Supplement,4,33.54,134.16,OTC
TXN005110,2025-11-23,PH005,Chembur MedPlus,Chembur,Pantoprazole 40mg,Gastrointestinal,1,24.62,24.62,Rx
TXN005111,2025-11-23,PH002,Bandra Apollo Pharmacy,Bandra,Albuterol Inhaler,Respiratory,3,237.97,713.91,Rx
TXN005112,2025-11-23,PH002,Bandra Apollo Pharmacy,Bandra,Omeprazole 20mg,Gastrointestinal,5,19.63,98.15,OTC
TXN005113,2025-11-23,PH009,Malad City Chemist,Malad,Azithromycin 500mg,Antibiotic,2,85.15,170.3,Rx
TXN005114,2025-11-23,PH002,Bandra Apollo Pharmacy,Bandra,Pantoprazole 40mg,Gastrointestinal,3,23.92,71.76,Rx
TXN005115,2025-11-23,PH010,Vile Parle Generic Aid,Vile Parle,Gabapentin 300mg,Neurological,4,135.51,542.04,Rx
TXN005116,2025-11-23,PH002,Bandra Apollo Pharmacy,Bandra,Salbutamol Syrup,Respiratory,5,60.44,302.2,OTC
TXN005117,2025-11-23,PH005,Chembur MedPlus,Chembur,Amlodipine 5mg,Cardiovascular,1,24.59,24.59,Rx
TXN005118,2025-11-23,PH012,Worli Generic Aid,Worli,Amoxicillin 500mg,Antibiotic,2,46.96,93.92,Rx
TXN005119,2025-11-23,PH002,Bandra Apollo Pharmacy,Bandra,Azithromycin 500mg,Antibiotic,3,88.65,265.95,Rx
TXN005120,2025-11-23,PH006,Borivali Apollo Pharmacy,Borivali,Amlodipine 5mg,Cardiovascular,5,23.75,118.75,Rx
TXN005121,2025-11-23,PH012,Worli Generic Aid,Worli,Albuterol Inhaler,Respiratory,4,230.21,920.84,Rx
TXN005122,2025-11-23,PH007,Thane City Chemist,Thane,ORS Sachets,Electrolyte,1,8.57,8.57,OTC
TXN005123,2025-11-23,PH010,Vile Parle Generic Aid,Vile Parle,Montelukast 10mg,Antihistamine,4,158.24,632.96,Rx
TXN005124,2025-11-23,PH007,Thane City Chemist,Thane,Paracetamol 500mg,Analgesic,5,12.32,61.6,OTC
TXN005125,2025-11-23,PH006,Borivali Apollo Pharmacy,Borivali,Insulin Glargine,Antidiabetic,4,459.71,1838.84,Rx
TXN005126,2025-11-23,PH004,Powai MedPlus,Powai,Pantoprazole 40mg,Gastrointestinal,5,23.48,117.4,Rx
TXN005127,2025-11-23,PH006,Borivali Apollo Pharmacy,Borivali,Omeprazole 20mg,Gastrointestinal,2,19.57,39.14,OTC
TXN005128,2025-11-23,PH011,Kurla MedPlus,Kurla,Ciprofloxacin 500mg,Antibiotic,5,37.57,187.85,Rx
TXN005129,2025-11-23,PH010,Vile Parle Generic Aid,Vile Parle,Calamine Lotion,Personal Care,4,62.93,251.72,OTC
TXN005130,2025-11-23,PH012,Worli Generic Aid,Worli,Multivitamin Tablets,Supplement,2,93.53,187.06,OTC
TXN005131,2025-11-23,PH004,Powai MedPlus,Powai,Salbutamol Syrup,Respiratory,5,57.64,288.2,OTC
TXN005132,2025-11-23,PH005,Chembur MedPlus,Chembur,Azithromycin 500mg,Antibiotic,4,90.34,361.36,Rx
TXN005133,2025-11-23,PH009,Malad City Chemist,Malad,Ranitidine 150mg,Gastrointestinal,2,15.19,30.38,OTC
TXN005134,2025-11-23,PH001,Andheri MedPlus,Andheri,Salbutamol Syrup,Respiratory,3,60.42,181.26,OTC
