transaction_id,date,pharmacy_id,pharmacy_name,area,drug_name,category,quantity,unit_price_inr,total_inr,otc_or_rx
TXN006653,2026-01-06,PH004,Powai MedPlus,Powai,Rabrocid-DSR Capsule,Gastrointestinal,4,10.59,42.36,OTC
TXN006654,2026-01-06,PH010,Vile Parle Generic Aid,Vile Parle,LM Kid Syrup,Antihistamine,5,1.39,6.95,OTC
TXN006655,2026-01-06,PH003,Dadar MedPlus,Dadar,Fenexia 120mg Tablet,Antihistamine,1,10.37,10.37,OTC
TXN006656,2026-01-06,PH005,Chembur MedPlus,Chembur,Cipromid TZ 300 Tablet,Antibiotic,1,6.02,6.02,Rx
TXN006657,2026-01-06,PH001,Andheri MedPlus,Andheri,Sitara-M 50/500 Tablet ER,Antidiabetic,5,9.62,48.1,Rx
TXN006658,2026-01-06,PH011,Kurla MedPlus,Kurla,Glimisave M 3 Tablet PR,Antidiabetic,1,11.96,11.96,Rx
TXN006659,2026-01-06,PH007,Thane City Chemist,Thane,Euthyrox 100 Tablet,Hormonal,1,1.43,1.43,Rx
TXN006660,2026-01-06,PH010,Vile Parle Generic Aid,Vile Parle,Geoderm G Cream,Dermatological,1,2.35,2.35,OTC
TXN006661,2026-01-06,PH007,Thane City Chemist,Thane,Rupant 40mg Injection,Gastrointestinal,1,49.26,49.26,Rx
TXN006662,2026-01-06,PH004,Powai MedPlus,Powai,Lemocit AM 5mg/60mg Tablet,Antihistamine,4,7.56,30.24,OTC
TXN006663,2026-01-06,PH002,Bandra Apollo Pharmacy,Bandra,Ketonol Scalp Solution,Dermatological,1,2.31,2.31,OTC
TXN006664,2026-01-06,PH002,Bandra Apollo Pharmacy,Bandra,Emistal 2mg Injection,Gastrointestinal,2,5.92,11.84,Rx
TXN006665,2026-01-06,PH012,Worli Generic Aid,Worli,Pantokem 40 Tablet,Gastrointestinal,5,6.92,34.6,OTC
TXN006666,2026-01-06,PH008,Goregaon Apollo Pharmacy,Goregaon,Ticocef S 250mg/125mg Injection,Antibiotic,3,48.22,144.66,Rx
TXN006667,2026-01-06,PH012,Worli Generic Aid,Worli,Atorin 40mg Tablet,Cardiovascular,3,20.67,62.01,Rx
TXN006668,2026-01-06,PH010,Vile Parle Generic Aid,Vile Parle,Feromaxx 100mg Injection,Supplement,5,47.78,238.9,Rx
TXN006669,2026-01-06,PH007,Thane City Chemist,Thane,Thermaset DS 250mg Oral Suspension,Analgesic,1,0.61,0.61,OTC
TXN006670,2026-01-06,PH009,Malad City Chemist,Malad,I Ten 100mg Injection,Supplement,4,52.85,211.4,Rx
TXN006671,2026-01-06,PH005,Chembur MedPlus,Chembur,Mdeys L 5mg/10mg Tablet,Antihistamine,3,9.88,29.64,OTC
TXN006672,2026-01-06,PH011,Kurla MedPlus,Kurla,Halotil 10mg Tablet,Neurological,4,7.21,28.84,Rx
TXN006673,2026-01-06,PH007,Thane City Chemist,Thane,Kcz Soap,Dermatological,4,1.79,7.16,OTC
TXN006674,2026-01-07,PH009,Malad City Chemist,Malad,Vistatel H 40mg/12.5mg Tablet,Cardiovascular,5,6.14,30.7,Rx
TXN006675,2026-01-07,PH006,Borivali Apollo Pharmacy,Borivali,Dicloryn SP 50mg/325mg/10mg Tablet,Analgesic,2,6.14,12.28,OTC
TXN006676,2026-01-07,PH008,Goregaon Apollo Pharmacy,Goregaon,Juvigen-G 300mg/500mcg Tablet,Neurological,3,11.31,33.93,Rx
TXN006677,2026-01-07,PH010,Vile Parle Generic Aid,Vile Parle,Atorfirst 10mg Tablet,Cardiovascular,5,8.28,41.4,Rx
TXN006678,2026-01-07,PH008,Goregaon Apollo Pharmacy,Goregaon,Thyrosoft 25mcg Tablet,Hormonal,1,1.3,1.3,Rx
TXN006679,2026-01-07,PH004,Powai MedPlus,Powai,Metordil-XL 50 Tablet,Cardiovascular,2,6.26,12.52,Rx
TXN006680,2026-01-07,PH003,Dadar MedPlus,Dadar,Bio Cal-D 1000mg/200IU Tablet,Supplement,5,2.4,12.0,OTC
TXN006681,2026-01-07,PH002,Bandra Apollo Pharmacy,Bandra,Lethyrox 100 Tablet,Hormonal,1,1.64,1.64,Rx
TXN006682,2026-01-07,PH012,Worli Generic Aid,Worli,Foracort Inhaler 200,Respiratory,1,3.34,3.34,OTC
TXN006683,2026-01-07,PH007,Thane City Chemist,Thane,Cetafed Tablet,Antihistamine,4,2.44,9.76,OTC
TXN006684,2026-01-07,PH007,Thane City Chemist,Thane,Czine A 5mg/60mg Tablet,Antihistamine,3,36.06,108.18,OTC
TXN006685,2026-01-07,PH004,Powai MedPlus,Powai,Raastel 80 Tablet,Cardiovascular,5,11.43,57.15,Rx
TXN006686,2026-01-07,PH006,Borivali Apollo Pharmacy,Borivali,Viltipan 40mg Tablet,Gastrointestinal,1,7.86,7.86,OTC
TXN006687,2026-01-07,PH005,Chembur MedPlus,Chembur,Dailymet GP 1 Tablet SR,Antidiabetic,3,10.46,31.38,Rx
TXN006688,2026-01-07,PH012,Worli Generic Aid,Worli,Metforise 500mg Tablet,Antidiabetic,3,2.19,6.57,Rx
TXN006689,2026-01-07,PH004,Powai MedPlus,Powai,Rami Race 5 Tablet,Cardiovascular,2,10.45,20.9,Rx
TXN006690,2026-01-07,PH010,Vile Parle Generic Aid,Vile Parle,Cotrip-H Tablet,Neurological,2,3.95,7.9,Rx
TXN006691,2026-01-07,PH001,Andheri MedPlus,Andheri,Aerozest 0.31mg Respules (2.5 ml each),Respiratory,2,3.04,6.08,OTC
TXN006692,2026-01-07,PH010,Vile Parle Generic Aid,Vile Parle,Dippivi-M 50/1000 Tablet,Antidiabetic,2,8.72,17.44,Rx
TXN006693,2026-01-07,PH011,Kurla MedPlus,Kurla,Unicontin-E 400 Tablet CR,Respiratory,3,20.61,61.83,OTC
TXN006694,2026-01-07,PH002,Bandra Apollo Pharmacy,Bandra,Zopen 40mg Tablet,Gastrointestinal,2,5.65,11.3,OTC
TXN006695,2026-01-07,PH012,Worli Generic Aid,Worli,Alerkim Forte 1mg Tablet,Dermatological,5,0.64,3.2,OTC
TXN006696,2026-01-07,PH001,Andheri MedPlus,Andheri,Telsaan 20mg Tablet,Cardiovascular,1,3.57,3.57,Rx
TXN006697,2026-01-07,PH010,Vile Parle Generic Aid,Vile Parle,Telpiwin AM 40mg/5mg Tablet,Cardiovascular,5,8.16,40.8,Rx
TXN006698,2026-01-07,PH006,Borivali Apollo Pharmacy,Borivali,Lodens 20mg Tablet,Cardiovascular,1,8.74,8.74,Rx
TXN006699,2026-01-07,PH001,Andheri MedPlus,Andheri,Halotil 10mg Tablet,Neurological,4,7.81,31.24,Rx
TXN006700,2026-01-07,PH007,Thane City Chemist,Thane,Zincobus 100mg Injection,Supplement,1,273.91,273.91,Rx
TXN006701,2026-01-07,PH008,Goregaon Apollo Pharmacy,Goregaon,Okrab DSR Capsule,Gastrointestinal,5,10.57,52.85,OTC
TXN006702,2026-01-07,PH002,Bandra Apollo Pharmacy,Bandra,Omzaris-D Capsule,Gastrointestinal,2,6.22,12.44,OTC
TXN006703,2026-01-07,PH005,Chembur MedPlus,Chembur,Losapot 50 Tablet,Cardiovascular,1,5.18,5.18,Rx
TXN006704,2026-01-07,PH004,Powai MedPlus,Powai,Q Vilda M 500mg/50mg Tablet,Antidiabetic,3,8.37,25.11,Rx
TXN006705,2026-01-07,PH006,Borivali Apollo Pharmacy,Borivali,Invog 0.3mg Tablet,Antidiabetic,5,10.27,51.35,Rx
TXN006706,2026-01-07,PH008,Goregaon Apollo Pharmacy,Goregaon,Cetriken 10mg Tablet,Antihistamine,2,1.91,3.82,OTC
TXN006707,2026-01-07,PH003,Dadar MedPlus,Dadar,Fenexia 120mg Tablet,Antihistamine,3,10.31,30.93,OTC
TXN006708,2026-01-07,PH010,Vile Parle Generic Aid,Vile Parle,Flozone 6mcg/250mcg Inhaler,Respiratory,5,3.7,18.5,OTC
TXN006709,2026-01-07,PH009,Malad City Chemist,Malad,Thyroup 175mcg Tablet,Hormonal,4,1.28,5.12,Rx
TXN006710,2026-01-07,PH009,Malad City Chemist,Malad,Tcoglob 5mg Capsule,Dermatological,1,171.66,171.66,OTC
TXN006711,2026-01-07,PH004,Powai MedPlus,Powai,Ketonol Scalp Solution,Dermatological,1,2.38,2.38,OTC
TXN006712,2026-01-07,PH001,Andheri MedPlus,Andheri,Lodens 20mg Tablet,Cardiovascular,1,8.78,8.78,Rx
TXN006713,2026-01-07,PH006,Borivali Apollo Pharmacy,Borivali,Acejeev-P 100mg/325mg Tablet,Analgesic,5,3.37,16.85,OTC
TXN006714,2026-01-07,PH004,Powai MedPlus,Powai,Levohex 500mg Tablet,Antibiotic,5,8.65,43.25,Rx
TXN006715,2026-01-07,PH012,Worli Generic Aid,Worli,Leezet-ML Kid 2.5mg/4mg Tablet,Antihistamine,4,3.9,15.6,OTC
TXN006716,2026-01-07,PH002,Bandra Apollo Pharmacy,Bandra,L-Thyro 75 Tablet,Hormonal,4,1.33,5.32,Rx
TXN006717,2026-01-07,PH012,Worli Generic Aid,Worli,Sunthyroid 100mcg Tablet,Hormonal,1,26.44,26.44,Rx
TXN006718,2026-01-08,PH001,Andheri MedPlus,Andheri,Sysvog 0.3mg Tablet,Antidiabetic,3,4.78,14.34,Rx
TXN006719,2026-01-08,PH002,Bandra Apollo Pharmacy,Bandra,DR Best Clonazepam 0.5 Tablet,Neurological,4,2.04,8.16,Rx
TXN006720,2026-01-08,PH005,Chembur MedPlus,Chembur,Zopen 40mg Tablet,Gastrointestinal,3,5.7,17.1,OTC
TXN006721,2026-01-08,PH003,Dadar MedPlus,Dadar,Debiliptin M 500mg/20mg Tablet SR,Antidiabetic,4,13.1,52.4,Rx
TXN006722,2026-01-08,PH003,Dadar MedPlus,Dadar,Omzaris-D Capsule,Gastrointestinal,1,6.22,6.22,OTC
TXN006723,2026-01-08,PH005,Chembur MedPlus,Chembur,Swlev 10mg Tablet,Antihistamine,1,6.32,6.32,OTC
TXN006724,2026-01-08,PH004,Powai MedPlus,Powai,Emistal 2mg Injection,Gastrointestinal,4,6.52,26.08,Rx
TXN006725,2026-01-08,PH005,Chembur MedPlus,Chembur,L 5mg Tablet,Antihistamine,4,2.17,8.68,OTC
TXN006726,2026-01-08,PH009,Malad City Chemist,Malad,Aci-SP 100mg/500mg/15mg Tablet,Analgesic,2,6.16,12.32,OTC
TXN006727,2026-01-08,PH004,Powai MedPlus,Powai,Omeflox Eye Drop,Antibiotic,2,9.17,18.34,Rx
TXN006728,2026-01-08,PH010,Vile Parle Generic Aid,Vile Parle,Flagapar Infusion,Analgesic,4,5.61,22.44,OTC
TXN006729,2026-01-08,PH010,Vile Parle Generic Aid,Vile Parle,Budesule 0.5mg Respules,Respiratory,1,13.0,13.0,OTC
TXN006730,2026-01-08,PH012,Worli Generic Aid,Worli,Alerdain 5mg Tablet,Antihistamine,2,4.29,8.58,OTC
TXN006731,2026-01-08,PH005,Chembur MedPlus,Chembur,Thyrid 50mcg Tablet,Hormonal,1,1.13,1.13,Rx
TXN006732,2026-01-08,PH008,Goregaon Apollo Pharmacy,Goregaon,Munipra D 30mg/40mg Capsule SR,Gastrointestinal,4,8.26,33.04,OTC
TXN006733,2026-01-08,PH003,Dadar MedPlus,Dadar,Glimwik M 2mg/500mg Tablet,Antidiabetic,2,9.09,18.18,Rx
TXN006734,2026-01-08,PH001,Andheri MedPlus,Andheri,Canazole Dusting Powder,Dermatological,5,1.13,5.65,OTC
TXN006735,2026-01-08,PH004,Powai MedPlus,Powai,Thyrozip 75mcg Tablet,Hormonal,5,1.56,7.8,Rx
TXN006736,2026-01-08,PH012,Worli Generic Aid,Worli,Nam Safe Plus Syrup,Analgesic,1,0.69,0.69,OTC
TXN006737,2026-01-08,PH002,Bandra Apollo Pharmacy,Bandra,Calhunt Tablet,Supplement,1,10.17,10.17,OTC
TXN006738,2026-01-08,PH002,Bandra Apollo Pharmacy,Bandra,Q Vilda M 500mg/50mg Tablet,Antidiabetic,3,8.21,24.63,Rx
TXN006739,2026-01-08,PH003,Dadar MedPlus,Dadar,Zecita Plus 10 Tablet,Neurological,4,10.15,40.6,Rx
TXN006740,2026-01-08,PH002,Bandra Apollo Pharmacy,Bandra,Carbova 50mg Injection,Supplement,5,67.17,335.85,Rx
TXN006741,2026-01-08,PH008,Goregaon Apollo Pharmacy,Goregaon,Sunthyroid 100mcg Tablet,Hormonal,5,24.06,120.3,Rx
TXN006742,2026-01-08,PH006,Borivali Apollo Pharmacy,Borivali,Zincobus 100mg Injection,Supplement,4,253.35,1013.4,Rx
TXN006743,2026-01-08,PH003,Dadar MedPlus,Dadar,Moxidas-CV  Dry Syrup,Antibiotic,3,1.81,5.43,Rx
TXN006744,2026-01-08,PH009,Malad City Chemist,Malad,Swlev 10mg Tablet,Antihistamine,1,6.36,6.36,OTC
TXN006745,2026-01-08,PH004,Powai MedPlus,Powai,Danket Shampoo,Dermatological,1,3.53,3.53,OTC
TXN006746,2026-01-08,PH001,Andheri MedPlus,Andheri,Megmator D3 10mg/1000IU Tablet,Cardiovascular,2,8.42,16.84,Rx
TXN006747,2026-01-08,PH003,Dadar MedPlus,Dadar,Fastovorin 50mg Injection,Supplement,4,314.84,1259.36,Rx
TXN006748,2026-01-08,PH005,Chembur MedPlus,Chembur,MD Fast 10mg Tablet,Neurological,2,8.8,17.6,Rx
TXN006749,2026-01-08,PH001,Andheri MedPlus,Andheri,Zepam 0.5mg Tablet MD,Neurological,1,3.19,3.19,Rx
TXN006750,2026-01-08,PH009,Malad City Chemist,Malad,Diclocas 75mg Injection,Analgesic,2,15.3,30.6,Rx
TXN006751,2026-01-08,PH007,Thane City Chemist,Thane,Cefag LB 200mg Tablet,Antibiotic,3,21.81,65.43,Rx
TXN006752,2026-01-08,PH003,Dadar MedPlus,Dadar,Acejeev-P 100mg/325mg Tablet,Analgesic,5,3.82,19.1,OTC
TXN006753,2026-01-08,PH008,Goregaon Apollo Pharmacy,Goregaon,Lombard 250mg Tablet,Antibiotic,3,4.85,14.55,Rx
TXN006754,2026-01-08,PH003,Dadar MedPlus,Dadar,Winixia 500mg Tablet SR,Antidiabetic,1,2.03,2.03,Rx
TXN006755,2026-01-08,PH010,Vile Parle Generic Aid,Vile Parle,Monovate Lotion,Dermatological,5,1.37,6.85,OTC
TXN006756,2026-01-08,PH006,Borivali Apollo Pharmacy,Borivali,Thyrocare 50mcg Tablet,Hormonal,5,0.96,4.8,Rx
TXN006757,2026-01-08,PH005,Chembur MedPlus,Chembur,Supraz 40mg Injection,Gastrointestinal,4,145.2,580.8,Rx
TXN006758,2026-01-08,PH004,Powai MedPlus,Powai,Euto D 10mg/40mg Tablet,Gastrointestinal,2,4.42,8.84,OTC
TXN006759,2026-01-09,PH003,Dadar MedPlus,Dadar,Thiamo 100mg Injection,Supplement,4,29.31,117.24,Rx
TXN006760,2026-01-09,PH002,Bandra Apollo Pharmacy,Bandra,Caldovis 500mg Capsule,Supplement,3,12.29,36.87,OTC
TXN006761,2026-01-09,PH004,Powai MedPlus,Powai,Skylor 10 Tablet,Antihistamine,2,3.93,7.86,OTC
TXN006762,2026-01-09,PH011,Kurla MedPlus,Kurla,Thyrosoft 25mcg Tablet,Hormonal,2,1.27,2.54,Rx
TXN006763,2026-01-09,PH001,Andheri MedPlus,Andheri,Aci-SP 100mg/500mg/15mg Tablet,Analgesic,2,6.21,12.42,OTC
TXN006764,2026-01-09,PH007,Thane City Chemist,Thane,Cefag LB 200mg Tablet,Antibiotic,4,20.72,82.88,Rx
TXN006765,2026-01-09,PH001,Andheri MedPlus,Andheri,Triobimet 1mg/500mg/15mg Tablet ER,Antidiabetic,1,12.35,12.35,Rx
TXN006766,2026-01-09,PH008,Goregaon Apollo Pharmacy,Goregaon,Talo 10 Tablet,Neurological,4,5.27,21.08,Rx
TXN006767,2026-01-09,PH008,Goregaon Apollo Pharmacy,Goregaon,Magnakof-LS Syrup,Respiratory,2,1.09,2.18,OTC
TXN006768,2026-01-09,PH007,Thane City Chemist,Thane,Euthyrox 75 Tablet,Hormonal,2,1.69,3.38,Rx
TXN006769,2026-01-09,PH009,Malad City Chemist,Malad,Uniron S 100mg Injection,Supplement,4,264.1,1056.4,Rx
TXN006770,2026-01-09,PH007,Thane City Chemist,Thane,DR Best Clonazepam 0.5 Tablet,Neurological,1,2.17,2.17,Rx
TXN006771,2026-01-09,PH008,Goregaon Apollo Pharmacy,Goregaon,Cheston LS Syrup Sugar Free,Respiratory,5,0.94,4.7,OTC
TXN006772,2026-01-09,PH009,Malad City Chemist,Malad,Indap AT 50 mg/1.25 mg Tablet,Cardiovascular,5,4.91,24.55,Rx
TXN006773,2026-01-09,PH010,Vile Parle Generic Aid,Vile Parle,Thyrotreat 100mcg Tablet,Hormonal,1,1.28,1.28,Rx
TXN006774,2026-01-09,PH012,Worli Generic Aid,Worli,Momeflo Nasal Spray,Dermatological,3,37.43,112.29,OTC
TXN006775,2026-01-09,PH012,Worli Generic Aid,Worli,Viltipan 40mg Tablet,Gastrointestinal,1,8.25,8.25,OTC
TXN006776,2026-01-09,PH005,Chembur MedPlus,Chembur,DR Best Clonazepam 0.5 Tablet,Neurological,1,1.95,1.95,Rx
TXN006777,2026-01-09,PH007,Thane City Chemist,Thane,L 5mg Tablet,Antihistamine,1,1.98,1.98,OTC
TXN006778,2026-01-09,PH009,Malad City Chemist,Malad,Nexito LS Tablet,Neurological,3,14.62,43.86,Rx
TXN006779,2026-01-09,PH003,Dadar MedPlus,Dadar,Betagel,Dermatological,1,0.63,0.63,OTC
TXN006780,2026-01-09,PH001,Andheri MedPlus,Andheri,Mdeys L 5mg/10mg Tablet,Antihistamine,2,10.45,20.9,OTC
TXN006781,2026-01-09,PH002,Bandra Apollo Pharmacy,Bandra,Lethyrox 100 Tablet,Hormonal,4,1.47,5.88,Rx
TXN006782,2026-01-09,PH006,Borivali Apollo Pharmacy,Borivali,Canazole 1% Ear Drop,Dermatological,2,1.46,2.92,OTC
TXN006783,2026-01-09,PH005,Chembur MedPlus,Chembur,Levotran 500mg Tablet,Antibiotic,5,6.64,33.2,Rx
TXN006784,2026-01-09,PH010,Vile Parle Generic Aid,Vile Parle,Instarab D 30mg/20mg Capsule SR,Gastrointestinal,4,5.24,20.96,OTC
TXN006785,2026-01-09,PH007,Thane City Chemist,Thane,Atorma 20mg Tablet,Cardiovascular,2,11.52,23.04,Rx
TXN006786,2026-01-09,PH005,Chembur MedPlus,Chembur,Ramivaz 5mg Tablet,Cardiovascular,1,7.38,7.38,Rx
TXN006787,2026-01-09,PH001,Andheri MedPlus,Andheri,Rosca 20mg Tablet,Cardiovascular,5,13.74,68.7,Rx
TXN006788,2026-01-09,PH008,Goregaon Apollo Pharmacy,Goregaon,Phensedyl Cold Syrup,Antihistamine,5,0.99,4.95,OTC
TXN006789,2026-01-10,PH001,Andheri MedPlus,Andheri,Exiplon 4 mg/10 mg Syrup,Antihistamine,3,0.91,2.73,OTC
TXN006790,2026-01-10,PH007,Thane City Chemist,Thane,Nurox Injection,Supplement,3,52.79,158.37,Rx
TXN006791,2026-01-10,PH011,Kurla MedPlus,Kurla,Feromaxx 100mg Injection,Supplement,2,46.99,93.98,Rx
TXN006792,2026-01-10,PH003,Dadar MedPlus,Dadar,Zolita 40mg Tablet,Gastrointestinal,2,5.51,11.02,OTC
TXN006793,2026-01-10,PH010,Vile Parle Generic Aid,Vile Parle,Kcz Soap,Dermatological,2,1.79,3.58,OTC
TXN006794,2026-01-10,PH012,Worli Generic Aid,Worli,Rymocin 200mg Tablet,Antibiotic,2,5.82,11.64,Rx
TXN006795,2026-01-10,PH011,Kurla MedPlus,Kurla,Betaderm Z Cream,Dermatological,1,3.22,3.22,OTC
TXN006796,2026-01-10,PH005,Chembur MedPlus,Chembur,Spntop-DSR Capsule,Gastrointestinal,2,8.31,16.62,OTC
TXN006797,2026-01-10,PH004,Powai MedPlus,Powai,Ofone 200mg Tablet,Antibiotic,4,5.32,21.28,Rx
TXN006798,2026-01-10,PH001,Andheri MedPlus,Andheri,Corty liv Plus Tablet,Antihistamine,1,4.42,4.42,OTC
TXN006799,2026-01-10,PH008,Goregaon Apollo Pharmacy,Goregaon,Glimitoss M 2mg/500mg Tablet SR,Antidiabetic,5,6.07,30.35,Rx
TXN006800,2026-01-10,PH008,Goregaon Apollo Pharmacy,Goregaon,Sudhapan-DSR Capsule,Gastrointestinal,1,12.42,12.42,OTC
TXN006801,2026-01-10,PH008,Goregaon Apollo Pharmacy,Goregaon,NVM-LC Tablet,Supplement,4,18.97,75.88,OTC
TXN006802,2026-01-10,PH008,Goregaon Apollo Pharmacy,Goregaon,Metordil-XL 50 Tablet,Cardiovascular,5,6.06,30.3,Rx
TXN006803,2026-01-10,PH004,Powai MedPlus,Powai,Temaz 20mg Capsule,Gastrointestinal,4,4.06,16.24,OTC
TXN006804,2026-01-10,PH003,Dadar MedPlus,Dadar,Emesafe 2mg Injection,Gastrointestinal,3,9.53,28.59,Rx
TXN006805,2026-01-10,PH001,Andheri MedPlus,Andheri,Vogtid 0.3mg Tablet MD,Antidiabetic,3,9.52,28.56,Rx
TXN006806,2026-01-10,PH003,Dadar MedPlus,Dadar,Kufstil Syrup,Respiratory,4,0.82,3.28,OTC
TXN006807,2026-01-10,PH002,Bandra Apollo Pharmacy,Bandra,Glimbite-M2 Tablet SR,Antidiabetic,5,6.8,34.0,Rx
TXN006808,2026-01-10,PH006,Borivali Apollo Pharmacy,Borivali,PAINE 50MG CAPSULE,Analgesic,3,5.39,16.17,OTC
TXN006809,2026-01-10,PH006,Borivali Apollo Pharmacy,Borivali,Dialoz D 10mg/20mg Capsule SR,Gastrointestinal,1,7.44,7.44,OTC
TXN006810,2026-01-10,PH007,Thane City Chemist,Thane,Coffson LS Syrup,Respiratory,3,0.76,2.28,OTC
TXN006811,2026-01-10,PH007,Thane City Chemist,Thane,Nam Safe Plus Syrup,Analgesic,2,0.71,1.42,OTC
TXN006812,2026-01-10,PH010,Vile Parle Generic Aid,Vile Parle,Debiliptin M 500mg/20mg Tablet SR,Antidiabetic,3,12.35,37.05,Rx
TXN006813,2026-01-10,PH006,Borivali Apollo Pharmacy,Borivali,Sureket Cream,Dermatological,3,5.94,17.82,OTC
TXN006814,2026-01-10,PH009,Malad City Chemist,Malad,Rexusnorm 100 Tablet,Hormonal,5,1.23,6.15,Rx
TXN006815,2026-01-10,PH008,Goregaon Apollo Pharmacy,Goregaon,Aceford SP 100mg/325mg/15mg Tablet,Analgesic,2,8.37,16.74,OTC
TXN006816,2026-01-10,PH008,Goregaon Apollo Pharmacy,Goregaon,Aci-SP 100mg/500mg/15mg Tablet,Analgesic,2,6.34,12.68,OTC
TXN006817,2026-01-10,PH006,Borivali Apollo Pharmacy,Borivali,Betarun 50mg Tablet XL,Cardiovascular,3,5.71,17.13,Rx
TXN006818,2026-01-10,PH004,Powai MedPlus,Powai,Cilvoryl 1mg Tablet,Antidiabetic,5,4.26,21.3,Rx
TXN006819,2026-01-10,PH009,Malad City Chemist,Malad,LM Kid Syrup,Antihistamine,5,1.35,6.75,OTC
TXN006820,2026-01-10,PH001,Andheri MedPlus,Andheri,Metoni O Oral Suspension,Antibiotic,3,1.38,4.14,Rx
TXN006821,2026-01-10,PH003,Dadar MedPlus,Dadar,Vezfer 100mg Injection,Supplement,2,49.93,99.86,Rx
TXN006822,2026-01-10,PH012,Worli Generic Aid,Worli,Thyramax 75mcg Tablet,Hormonal,2,1.42,2.84,Rx
TXN006823,2026-01-10,PH005,Chembur MedPlus,Chembur,Clopogril-AS Tablet,Analgesic,5,5.06,25.3,OTC
TXN006824,2026-01-10,PH001,Andheri MedPlus,Andheri,Estilonil 10mg Tablet,Neurological,3,7.8,23.4,Rx
TXN006825,2026-01-10,PH004,Powai MedPlus,Powai,Ibinide 200 Nexcap,Respiratory,4,5.86,23.44,OTC
TXN006826,2026-01-10,PH009,Malad City Chemist,Malad,Metordil-XL 50 Tablet,Cardiovascular,2,6.93,13.86,Rx
TXN006827,2026-01-10,PH001,Andheri MedPlus,Andheri,Soltron 4mg Tablet DT,Gastrointestinal,5,4.8,24.0,OTC
TXN006828,2026-01-10,PH007,Thane City Chemist,Thane,Roztel-H 40mg/12.5mg Tablet,Cardiovascular,5,10.47,52.35,Rx
TXN006829,2026-01-10,PH010,Vile Parle Generic Aid,Vile Parle,Rabrocid-DSR Capsule,Gastrointestinal,2,10.18,20.36,OTC
TXN006830,2026-01-10,PH006,Borivali Apollo Pharmacy,Borivali,Thyrine 100mcg Tablet,Hormonal,4,1.36,5.44,Rx
TXN006831,2026-01-10,PH006,Borivali Apollo Pharmacy,Borivali,Dartmet 1gm Tablet SR,Antidiabetic,3,3.84,11.52,Rx
TXN006832,2026-01-10,PH006,Borivali Apollo Pharmacy,Borivali,Flagapar Infusion,Analgesic,2,4.99,9.98,OTC
TXN006833,2026-01-10,PH009,Malad City Chemist,Malad,Thyrocloud 75 Tablet,Hormonal,1,1.38,1.38,Rx
TXN006834,2026-01-11,PH002,Bandra Apollo Pharmacy,Bandra,Tripanta D 30mg/40mg Capsule SR,Gastrointestinal,1,9.64,9.64,OTC
TXN006835,2026-01-11,PH008,Goregaon Apollo Pharmacy,Goregaon,Omiast 20mg Capsule,Gastrointestinal,3,3.13,9.39,OTC
TXN006836,2026-01-11,PH009,Malad City Chemist,Malad,Parapet 50mg/500mg Tablet,Analgesic,4,1.9,7.6,OTC
TXN006837,2026-01-11,PH011,Kurla MedPlus,Kurla,Betsalic Lotion,Dermatological,5,2.72,13.6,OTC
TXN006838,2026-01-11,PH009,Malad City Chemist,Malad,H 2 T-Active Injection,Supplement,3,76.02,228.06,Rx
TXN006839,2026-01-11,PH012,Worli Generic Aid,Worli,L-Thyro 25 Tablet,Hormonal,3,1.11,3.33,Rx
TXN006840,2026-01-11,PH009,Malad City Chemist,Malad,Aci-SP 100mg/500mg/15mg Tablet,Analgesic,5,6.45,32.25,OTC
TXN006841,2026-01-11,PH003,Dadar MedPlus,Dadar,Apodruff Shampoo,Dermatological,1,1.95,1.95,OTC
TXN006842,2026-01-11,PH007,Thane City Chemist,Thane,Betarun 50mg Tablet XL,Cardiovascular,2,5.89,11.78,Rx
TXN006843,2026-01-11,PH011,Kurla MedPlus,Kurla,Caldovis 500mg Capsule,Supplement,3,11.77,35.31,OTC
TXN006844,2026-01-11,PH008,Goregaon Apollo Pharmacy,Goregaon,Rolifol-Dha Softgel Capsule,Supplement,4,14.79,59.16,OTC
TXN006845,2026-01-11,PH012,Worli Generic Aid,Worli,Gla Syrup,Respiratory,5,0.68,3.4,OTC
TXN006846,2026-01-11,PH005,Chembur MedPlus,Chembur,I Tone 2000mg Injection,Antibiotic,5,126.19,630.95,Rx
TXN006847,2026-01-11,PH003,Dadar MedPlus,Dadar,Ostabar Tablet,Supplement,4,13.59,54.36,OTC
TXN006848,2026-01-11,PH004,Powai MedPlus,Powai,Omeflox Eye Drop,Antibiotic,3,8.87,26.61,Rx
TXN006849,2026-01-11,PH010,Vile Parle Generic Aid,Vile Parle,Atorin 40mg Tablet,Cardiovascular,3,20.18,60.54,Rx
TXN006850,2026-01-11,PH005,Chembur MedPlus,Chembur,Nashpro Tablet,Gastrointestinal,2,6.28,12.56,OTC
TXN006851,2026-01-11,PH004,Powai MedPlus,Powai,Fenics MR 100mg/325mg/250mg Tablet,Analgesic,1,8.69,8.69,OTC
TXN006852,2026-01-11,PH001,Andheri MedPlus,Andheri,Pioplus 2 Tablet SR,Antidiabetic,2,6.06,12.12,Rx
TXN006853,2026-01-11,PH001,Andheri MedPlus,Andheri,Elicef 100mg Tablet DT,Antibiotic,2,11.26,22.52,Rx
TXN006854,2026-01-11,PH004,Powai MedPlus,Powai,Panton-DSR Capsule,Gastrointestinal,4,8.53,34.12,OTC
